"bank_id","amount"
54,3312.17
19,1110.78
90,-1663.17
27,-485.47
88,-8352.0
3,-1650.92
8,-3026.59
106,3386.96
1,3139.68
102,-4628.81
103,236.7
106,1014.76
43,602.28
101,-2136.89
69,7910.34
112,8833.19
11,6624.65
93,-3654.37
109,-6899.55
113,1103.98
92,2839.24
19,6135.23
85,-868.13
5,723.49
71,-150.63
24,-925.87
6,6790.81
52,-7711.02
108,7380.71
84,3688.11
35,429.69
45,-5157.89
37,-8213.27
68,-8790.37
72,-114.8
5,4940.45
73,1927.83
6,-8936.8
66,-9087.21
55,6827.36
55,6450.86
50,-6488.15
69,6902.09
16,6549.05
82,3008.75
97,-3304.61
87,-2529.18
7,9545.92
82,7067.36
74,-8637.23
6,4453.46
27,3843.88
77,1271.38
95,-1163.16
27,-3133.45
55,-8149.81
54,7774.91
71,-7547.09
41,-6177.15
83,-7643.4
62,-9256.64
32,2662.05
74,-6544.41
20,8244.51
36,-5868.17
70,1911.37
83,-2806.1
38,7014.38
59,-9478.62
49,5328.62
75,-9791.56
7,-1807.82
32,1839.43
86,8635.73
51,-2777.11
107,2087.48
51,-4160.71
103,176.88
109,9617.43
34,-6060.72
95,-4798.56
104,-144.6
115,-2057.54
82,3633.98
106,1464.7
79,7481.73
94,9860.59
17,-5998.51
82,7439.67
68,-829.49
19,8988.35
41,9528.3
5,-9977.82
1,-9568.02
87,-8611.9
65,-4457.36
78,-9505.6
23,-8748.98
75,8188.78
88,-3712.65
83,427.3
52,6254.08
43,-127.56
106,2346.66
44,1787.6
84,-5832.18
43,5650.58
113,2216.21
85,7032.74
31,-3486.45
13,3276.6
44,-608.2
11,-7137.74
48,-6327.82
96,3161.51
19,-5879.08
58,-4282.45
72,4397.32
84,267.97
52,-9558.04
93,4602.69
103,521.59
62,-9503.78
78,-6405.24
12,-6575.67
85,-752.06
109,2460.45
5,2885.12
71,-4759.07
39,-952.34
78,-940.8
75,-8050.62
87,4365.45
112,589.11
38,6191.89
64,8413.99
20,7797.8
59,4378.24
92,-2543.35
103,8862.03
8,2430.46
81,-1502.09
49,-2225.04
63,-4784.81
71,6696.88
111,7596.96
12,8645.38
93,-8324.56
90,5009.83
101,-9632.4
49,-108.17
101,2688.97
63,4490.96
40,1346.69
9,9544.55
45,-2636.71
25,-3217.17
32,-4240.47
33,-2853.06
58,-4883.08
58,-6583.73
113,-1879.52
32,3180.37
62,-7821.81
68,-7711.93
74,1743.55
99,-744.14
70,-9369.28
39,7874.58
86,5060.58
89,-6455.8
38,3246.89
3,5530.47
79,-4418.2
59,7749.87
77,619.41
91,6270.9
6,-3760.86
43,4318.35
11,-364.99
100,-3464.48
26,782.09
69,8356.12
62,9690.59
42,1769.38
16,8606.16
25,3992.52
23,6402.68
31,-3739.1
46,5253.05
72,-9844.75
5,7701.19
95,4187.34
80,-2144.61
13,-5365.04
14,2714.56
74,-8956.73
55,-315.96
96,8377.28
22,-2512.04
39,-8315.78
39,-7020.23
79,-8732.66
23,-1930.51
65,2441.49
83,-2937.19
57,-2299.0
73,-2911.51
54,-1022.32
115,-7560.39
34,-4140.84
3,6895.51
26,-3139.2
108,5960.07
2,2027.63
11,-7719.92
1,-5081.54
45,3968.87
14,9191.41
22,7603.01
85,-2131.65
26,-3518.63
71,-4126.9
28,2465.23
73,-3416.2
35,-3338.54
95,804.59
104,-6577.61
69,8477.32
107,6099.32
73,7151.72
86,-4559.75
95,8639.81
101,5061.34
81,510.52
80,3324.98
103,-7634.25
31,4950.66
67,2587.81
38,-1334.79
76,3096.84
95,-1895.12
2,-253.82
22,-1413.79
35,-7757.3
65,-2037.18
106,291.71
98,2426.84
19,-1719.71
22,9203.85
69,9162.46
112,4933.0
50,-248.9
25,-4530.89
112,4684.78
63,7349.37
65,8617.34
21,-2285.89
3,9261.77
77,4660.47
92,-2518.49
74,9933.06
12,-2663.8
75,-3828.46
36,-6419.0
30,1876.58
58,-9015.51
12,7503.98
13,-136.86
105,2674.05
94,-3961.25
29,-75.18
79,2420.9
46,-8410.73
32,548.03
14,3159.68
70,-3177.84
39,7529.27
108,-8682.2
103,7961.12
94,1892.45
67,-984.05
86,1343.74
115,4177.0
114,-969.2
86,-7019.34
82,9632.12
100,-5297.34
103,-7840.08
98,-2582.61
37,-5829.03
25,9951.9
73,-6597.98
36,2565.08
30,8280.48
91,-3510.24
112,3609.35
86,-8238.43
99,-2426.2
32,-6644.79
2,1125.32
110,-9404.17
67,-5608.26
19,-3721.58
40,2204.72
38,6530.33
75,7210.78
101,7153.18
70,636.07
5,-2136.54
88,-199.15
94,7008.44
6,7002.28
112,-8922.36
74,6937.12
89,7585.67
76,-7566.77
10,-9322.33
15,-9169.21
67,6287.45
27,4349.16
65,2223.14
75,-172.06
45,5665.06
111,-9357.12
101,388.04
78,1411.83
30,-8833.04
64,1851.1
39,-8057.73
76,5853.24
86,6395.58
72,-8280.14
56,-2402.23
79,-4040.4
29,7735.47
42,8149.33
24,-3202.08
80,-858.12
86,-5992.48
24,8025.6
7,5598.86
106,-8410.08
87,-8476.67
6,1303.31
110,-6875.91
60,-1709.91
86,3417.57
59,-7224.68
11,-417.48
89,-5803.51
9,6635.73
60,-4852.29
64,-1352.69
7,-6558.66
111,-436.57
72,6281.86
85,-2535.75
38,4851.88
13,-1549.3
104,126.73
36,-3171.48
28,-5885.31
77,1039.61
87,-2956.03
17,-1906.04
114,-8438.99
22,-8461.15
31,765.08
36,9952.16
115,9698.8
23,2855.35
63,423.9
91,69.08
33,8985.93
39,6403.54
50,-7040.95
66,-1361.5
105,-1313.77
2,4338.16
46,-5762.36
4,-6355.15
56,7412.33
28,-8939.9
76,3507.25
31,-4157.07
41,-2720.93
109,1289.64
29,1648.36
68,5172.23
38,-9929.54
12,-3353.11
101,-1254.86
9,-8965.04
59,7335.24
45,8146.43
58,-8392.14
82,-5869.46
41,9970.67
59,-8191.49
80,-5354.72
96,7105.57
34,9384.29
108,9002.68
21,4431.67
38,-4432.17
85,3955.18
3,516.76
64,6470.58
11,-8739.57
12,4864.39
53,-1402.81
79,5603.74
38,-2552.71
14,-6872.31
114,2981.87
20,-4527.79
37,-691.58
34,6222.2
67,-2978.43
63,3404.36
66,-4609.61
1,-6421.0
113,9461.03
90,-7726.84
29,392.19
74,2131.98
106,1994.61
5,3144.6
14,3349.21
83,-8900.93
48,-7738.3
26,-4366.71
66,3777.99
30,3119.79
14,-2282.4
63,6372.81
13,451.74
112,316.41
67,-8170.58
81,9032.53
11,-172.29
110,7473.09
90,6631.33
92,6816.27
103,6650.79
101,6366.31
51,95.11
79,3710.43
22,-3428.0
115,-3888.76
29,-308.53
40,873.65
21,8742.81
64,7704.06
63,245.64
21,-6506.02
49,-7269.03
77,-9477.88
114,808.69
105,9633.47
77,-3072.25
77,-1373.44
52,6942.82
10,-5746.94
60,3658.87
14,-8865.59
96,-1805.9
40,-927.5
59,1670.59
108,-6095.91
113,-357.96
13,-2091.08
71,8053.87
23,-6308.98
12,-3702.93
10,1166.68
43,3693.78
20,2529.77
7,-5662.0
103,-6967.19
37,-7008.76
30,-9699.62
74,8677.64
47,-2302.14
9,4939.54
79,-9055.94
46,4159.39
82,-3118.73
39,8489.21
68,8191.91
56,8390.89
57,-8422.21
13,-1498.67
13,7519.5
86,5364.76
115,4667.86
56,2646.9
14,4061.88
78,248.43
57,4414.21
93,-8847.13
110,-5949.48
106,-1576.87
52,1375.59
97,-2912.56
84,2998.62
35,-2536.49
108,-4806.48
113,-2904.84
88,-4094.96
111,6656.16
18,-9219.52
45,9293.81
91,239.99
37,-3087.2
8,-9941.61
93,2991.92
37,159.8
72,-3029.23
16,-8126.61
45,-4252.59
68,789.16
5,4567.8
86,3333.37
50,7255.73
34,3583.34
85,3077.93
1,-5525.55
32,-1045.18
50,-1317.7
66,510.86
18,-8011.24
8,622.22
42,1994.64
85,-5293.26
53,-8521.6
45,3997.04
95,-5163.86
45,-4077.13
105,922.7
114,5.64
54,1705.15
25,-4148.46
17,7133.96
16,-5304.31
44,-8202.47
22,9006.25
105,3925.84
80,-5353.64
18,432.12
103,3230.71
76,2411.5
99,-5752.72
84,2308.26
21,-8939.11
89,-6377.33
83,-5012.02
105,-9845.35
9,9269.22
1,6722.95
72,-7034.66
67,4471.07
80,-7777.81
79,-8420.5
17,3788.98
19,7501.67
34,2437.86
18,4109.8
18,-3231.04
100,-9257.07
28,-1489.37
91,-6591.6
22,-1455.2
83,-1781.64
38,7025.0
81,8065.46
61,6817.66
61,2383.74
56,6974.16
89,9227.65
83,-9579.36
100,-924.86
84,7269.98
43,-3095.97
76,-2163.92
44,-6960.37
87,3637.56
27,2151.44
29,9191.0
87,-2366.54
62,8654.22
6,-709.89
31,5810.33
101,-5950.24
84,-5510.64
7,-160.38
19,3069.37
108,5187.44
85,6117.84
101,3792.08
29,-6305.81
68,9349.22
57,-8910.0
38,-1793.39
76,4859.5
105,3995.35
47,6562.12
45,3765.61
50,1375.57
113,-796.26
96,-693.48
89,-6026.81
23,-4445.84
7,1253.54
78,9291.43
25,-7760.21
114,-245.12
101,104.97
50,-9190.92
4,2419.09
80,4407.11
71,-9524.94
66,-5110.3
3,-6414.37
106,4136.61
15,3380.76
115,916.46
53,1549.5
45,-4812.03
4,-7033.62
13,7983.69
52,1277.63
58,6415.02
58,-8318.18
43,1998.86
83,2782.94
53,-5679.7
9,81.55
19,-462.01
45,324.69
12,5198.89
63,6531.36
36,-7320.84
57,8381.01
109,-6415.83
1,-3666.9
62,-390.36
50,5369.91
56,-5758.49
59,7226.96
13,6526.08
39,9726.07
5,4899.89
89,7786.59
55,923.38
51,-4072.83
23,-1548.84
14,5005.91
71,-6643.48
21,7414.13
109,-7422.13
79,7676.6
70,-1917.07
14,-5568.46
51,2120.64
43,163.13
25,5270.1
58,8563.54
9,2059.39
24,4012.49
22,-7669.44
40,-453.9
92,5652.66
79,210.68
54,-1111.42
5,-7996.69
7,890.87
58,7799.42
106,-1707.85
75,5666.39
84,-3758.59
54,7934.7
107,-4547.95
95,8528.76
47,1742.14
1,2943.75
91,-7454.67
104,-5615.57
1,6324.07
2,8475.62
114,8041.54
39,-7183.64
54,5792.97
96,8858.21
108,-8477.73
73,4119.6
5,1898.03
1,-4080.58
28,6031.06
28,-5794.94
5,5574.15
91,-5698.59
26,7403.71
111,-1250.77
42,5378.19
89,3085.52
40,-9507.32
113,-8982.28
23,-3150.56
75,-569.94
71,-8321.88
14,6687.19
44,5223.45
14,309.79
58,2521.45
77,5714.26
28,-8656.88
74,-623.66
32,8791.75
69,-1522.26
69,5319.14
39,-8987.74
51,-8816.31
99,-8122.05
52,8052.1
34,-1113.44
98,2774.14
15,-8318.04
71,-8554.52
68,-1724.19
113,906.34
25,-3725.84
108,5945.0
56,3572.92
44,-9252.23
109,1376.34
110,7222.51
97,-7897.48
47,-5698.21
24,-1809.85
83,879.7
16,-7149.56
59,-6228.71
5,-6846.84
39,-1786.46
34,1675.7
45,-3159.81
74,7864.33
1,-8739.06
29,6255.27
87,-4673.19
106,7893.51
64,8708.15
100,-1703.09
46,-1793.89
54,-3848.75
42,3706.97
89,-2101.75
5,-6732.92
46,-8517.15
48,6706.15
111,3757.88
47,-8284.64
109,-9666.48
4,-7259.47
29,7884.19
91,-6808.59
13,7799.88
53,-5578.83
35,5274.84
20,-1415.12
83,-8478.01
84,2136.54
67,-5272.02
43,-6807.46
57,3727.5
29,5111.22
101,5689.17
13,-7784.34
21,1138.24
67,-981.33
12,4856.16
38,3520.15
7,1647.17
40,1645.79
27,9962.58
100,9594.58
13,-3877.0
51,6805.15
107,-4995.82
48,-4339.61
90,5346.05
9,58.79
26,-6654.18
100,-7644.28
99,-7780.68
90,289.24
112,6869.83
15,1098.68
107,7266.82
37,5091.9
99,871.88
28,1631.08
69,1080.47
115,8762.81
21,-7221.99
115,9800.13
61,6488.24
42,-1223.54
82,1872.35
42,2373.28
88,1323.47
2,4.35
115,5148.21
76,-7049.27
31,1369.03
16,8644.13
30,-8654.25
10,4459.93
114,3787.44
20,-1593.23
11,-975.28
92,-5179.75
60,-9431.76
26,9376.5
30,-5469.14
62,-3580.51
77,-2787.86
39,122.18
44,-1527.64
54,8535.26
106,-2205.01
89,-3454.51
3,1020.77
41,6888.57
18,-2426.37
115,-7112.09
3,3745.77
4,4082.22
93,3654.29
100,-2619.88
25,-9347.69
90,5840.48
23,-5973.97
106,-8848.69
79,-8869.67
52,4367.86
89,7661.84
108,-880.98
6,5956.59
68,-8453.16
10,5612.8
46,-1572.38
7,-2491.54
84,-825.71
56,-2974.1
21,7885.03
106,36.33
83,278.45
113,2756.32
83,-7168.17
46,-3148.72
94,9417.08
45,-6043.78
57,-9940.94
55,-3369.21
29,3168.65
88,3570.83
68,-3865.77
106,333.51
67,-332.64
66,-439.81
5,2750.48
77,-9435.98
110,-1942.44
30,-1966.68
12,-6292.58
90,-7177.65
53,-2578.34
30,-6472.25
83,-7885.0
93,1200.46
26,6538.17
115,-4093.23
59,1597.61
29,309.37
104,4822.07
101,-1787.98
68,-1106.1
19,-8558.59
73,7422.29
52,5269.26
111,5142.18
68,-7475.89
68,4040.75
96,-244.12
109,9515.79
30,-4595.76
114,7060.81
97,7457.77
23,6829.93
77,-2623.59
20,-5837.45
55,-9145.54
49,-9894.45
82,-6972.11
23,3726.03
11,-2265.15
6,-4536.35
2,-3722.8
114,-7364.83
80,-3661.85
106,-7003.97
40,-1154.68
45,7257.22
67,9734.1
20,9086.36
87,7147.64
48,-7634.87
33,-2046.21
45,920.0
40,-107.88
15,8672.17
12,-6188.88
41,6409.57
80,-6033.66
20,-2414.02
53,5620.99
90,9460.18
33,6105.98
95,3145.16
10,1382.47
16,-5476.47
2,-561.11
40,1663.79
75,-3782.72
80,3355.57
87,-9438.49
109,755.45
90,9935.53
56,-908.01
61,303.43
47,306.25
47,-5434.3
46,776.59
103,-5371.91
28,1780.62
75,-7099.03
14,-8434.47
14,4111.89
5,-3984.79
61,-7965.23
92,-1420.88
37,9360.69
65,-106.96
8,-5591.28
17,-5654.5
66,3061.31
62,-2372.83
113,7100.97
113,-9327.04
57,-3716.22
10,6028.1
66,-6963.76
14,3003.58
18,-6599.66
113,2370.38
3,977.16
4,3017.65
1,2353.22
95,5386.55
106,4230.08
64,-833.53
80,-2985.44
81,-8157.92
61,-8154.0
27,-3974.77
71,-406.13
68,7164.11
28,2637.26
31,3759.76
109,3170.17
3,-9670.07
7,3881.64
4,-1842.52
82,-8162.01
48,-5152.57
30,3902.65
10,492.71
90,-2732.31
112,62.57
91,6586.34
96,3595.1
89,-6979.4
47,-7505.01
12,9046.15
60,-6859.92
5,7011.19
2,-1186.86
47,5207.38
110,-125.44
97,5854.36
115,-6353.01
6,-8518.31
29,-9128.05
114,5159.66
75,1617.86
26,4191.26
80,-7896.65
26,9895.66
15,3378.95
61,2817.95
79,3020.01
9,-8054.1
17,6655.99
50,4568.49
67,8905.79
5,-733.79
89,4794.41
71,-1308.22
49,5252.31
54,8487.39
17,-3866.67
84,3007.42
79,-5558.54
16,4851.73
67,-2976.09
48,-1840.34
65,3016.23
3,2199.09
48,519.02
25,519.25
59,-5943.96
46,-6329.27
114,6147.92
97,-1789.8
6,-2259.25
94,5854.11
113,6214.04
27,8756.4
83,1569.42
91,-5643.72
45,336.28
59,8417.8
1,-5833.71
19,-110.02
20,1277.94
7,-8892.26
72,-892.59
99,1710.56
52,-9100.83
6,6370.02
19,-7051.84
104,-7426.05
113,1579.88
112,-2978.6
54,-2996.6
15,-9531.89
88,1349.56
16,3406.01
80,-6207.85
4,-5637.47
40,-6008.08
91,-5449.9
64,-1600.22
38,8176.24
110,7465.66
101,6096.51
24,6193.87
107,-3840.68
80,9122.19
87,-4835.15
54,-2398.03
15,-9453.49
100,914.71
93,5509.26
57,5668.35
37,7418.07
93,-7871.41
20,-9434.04
20,2015.62
86,7128.52
27,-9561.76
114,5746.77
50,6337.54
89,-8288.96
39,-3896.7
85,239.77
94,6421.5
39,-1763.41
34,-251.03
7,843.86
2,-1393.88
69,-6333.04
13,2079.28
78,-6451.86
29,3713.54
8,-2075.35
83,5270.59
77,6435.0
16,8924.14
67,4269.77
58,9777.46
89,-1003.29
112,-4149.75
46,527.37
50,-8335.34
9,6143.81
101,-1072.92
64,7210.17
43,4231.71
38,954.42
50,-9991.69
35,7665.64
44,-5482.24
96,-1787.73
36,-2128.14
6,6877.31
80,8502.88
29,-6501.24
112,234.71
53,-4365.62
36,3431.83
110,9970.69
13,9630.21
103,3230.12
20,6105.14
111,-2136.77
98,-6253.48
93,4097.0
84,-8368.3
19,-2211.76
57,4679.29
45,-6277.18
51,2837.61
94,-6147.29
102,5630.59
8,5465.0
23,-2090.97
109,-4338.86
21,7012.46
29,-6174.33
63,6979.29
22,-5255.24
72,6124.91
71,7158.9
105,-59.69
101,4155.37
112,-568.14
99,4111.02
8,2880.24
21,7008.05
69,970.93
11,5745.32
61,6869.04
62,-3837.82
49,790.23
47,-5416.43
46,3945.44
83,-1555.98
101,-499.06
8,3710.89
44,-3836.81
84,-6533.16
92,-5473.32
97,1246.47
17,7616.46
32,-8986.61
9,6405.64
98,6773.9
97,3064.68
28,7160.77
82,-9947.85
111,8434.5
87,7415.32
19,-3190.4
47,9834.46
114,-5558.03
14,-8722.96
24,7747.24
25,5415.64
6,-6896.83
104,-8653.4
68,624.14
31,6227.18
45,-8759.55
52,-6167.82
53,-780.61
74,-8192.59
86,7499.0
14,-4725.27
39,8925.75
12,-922.97
89,1707.66
2,-131.62
106,9485.82
90,9029.24
5,-5297.8
5,2045.98
96,-9401.3
40,-2240.81
102,-9552.18
43,-8239.5
66,-3191.97
65,-1192.37
105,-6132.31
92,2984.67
73,2846.62
16,6912.81
13,6992.11
17,-1667.67
15,4219.67
55,175.69
113,-3270.49
53,9524.14
51,6573.13
48,4310.73
43,6334.96
33,-3306.78
100,-6447.68
109,-9927.93
105,-8834.37
31,-7980.89
61,-5701.16
57,7767.11
39,-4320.7
4,2140.25
91,8929.86
56,1159.32
60,-6688.87
50,-6541.38
28,-631.55
72,2159.74
36,8573.46
25,9121.91
40,8126.62
99,4227.29
110,7426.76
59,1354.8
62,-7126.52
26,3261.67
96,-4141.6
90,-5020.52
4,-8291.29
12,7013.81
11,8277.36
19,-5737.76
22,-7039.0
94,-1839.49
79,8192.68
83,-5701.28
60,2711.85
59,1088.86
66,779.54
91,-6827.25
95,5325.2
55,7171.26
17,-6643.85
80,-7066.23
49,8237.08
89,-6688.79
59,-8771.16
47,162.38
51,283.45
35,-3031.27
85,-3262.26
77,-2287.84
20,-1092.5
59,-1682.99
102,5545.48
75,9842.74
44,3232.69
22,-6416.09
98,-607.96
5,-9242.45
64,-7378.44
89,-213.68
1,7719.24
107,-2337.65
45,7125.39
66,-151.49
74,-6097.68
96,6234.38
62,4058.77
102,39.86
30,8485.19
54,-9029.07
56,-7356.17
47,1937.19
58,-6007.84
75,7519.22
45,-7379.94
93,-925.68
106,-6414.87
88,1998.56
113,-5221.62
92,4760.41
43,-3986.26
69,8981.99
108,-5216.27
35,-6231.95
1,-3660.66
33,9551.24
101,-4895.53
113,7711.78
67,-2146.23
34,-5324.6
48,-8899.21
89,2109.56
93,1763.69
15,-8842.95
23,-3293.8
113,-2408.54
2,-703.82
81,-4150.32
85,629.53
53,-8739.4
51,-2949.49
64,-1111.08
113,-8075.61
14,7690.41
65,-7131.4
105,2316.71
98,5762.14
34,1505.6
39,-4249.22
64,-7723.73
40,7256.27
45,-8746.92
101,6824.54
24,9100.93
51,-8296.83
99,825.32
5,-2178.76
