"transaction_id","bank_id","customer_id","amount"
"797bb323-0e4e-4e81-ada4-ae0f1020a2c0",21,26,-3988.21
"34ca6652-70f3-4ad8-aa25-b145cc04effd",109,683,6846.39
"85695307-436b-4249-b836-2dd51524f4b4",58,186,-5040.8
"99ccb770-817e-4645-b9db-b27f81539b47",49,682,6873.82
"b9ffbd0c-a26d-47e5-ad33-5d3145d4a6d0",16,1354,-5303.63
"cbfe13de-b1d5-40cd-8fe8-77fcab73a10c",16,1220,-2582.78
"1f43c741-0790-40c3-98d4-174df710af3b",111,1077,-3937.85
"cf1ef55e-dcc0-407b-86bd-516a37d09b58",51,255,-3433.38
"62333bc9-fccc-4cdc-ab19-4a7cfe682764",21,633,2801.6
"439b36d4-564a-4ca7-a200-6679debddf30",113,263,-3451.78
"a4aee690-ca46-41ce-82fe-0c4ab6439a8d",81,1245,8147.03
"d48c4dc6-052f-4484-901a-85ae64651eb3",81,854,1065.36
"2db500ce-03ab-4381-ac14-83919c83798c",2,85,3833.4
"e6ed0581-6a56-4140-ae31-009a4fb1d078",2,435,-7018.94
"540e2a83-cd69-4246-abf8-a6e9737ce332",58,367,1864.25
"f3c7fdbd-40a6-4a03-ba5f-fa01ab1b8c8e",29,1288,5442.63
"b918db24-e0d0-4708-9186-763e6ea76765",38,1303,8338.08
"9af59fbd-1d06-4eae-9c2d-277f81969d54",66,603,9679.32
"062408da-7595-49d3-82c3-815e61ccdd09",8,958,5720.97
"2b055040-9933-4888-b16a-8eb58f9b2cde",14,568,2829.56
"05390053-811c-4657-9037-1a1a2cc7c9e8",34,365,4787.69
"c997cb8d-7847-4d80-9295-5b90fae001fd",5,1179,7158.55
"f37a1c97-d43b-45ca-8212-f1d17d485b60",11,711,9678.18
"9c70af5d-e1c8-4388-99b8-092c1ee8d60d",13,1063,8862.02
"54baae61-d449-494d-aceb-2a968bbfde7a",101,241,-5732.37
"18f82b73-0d49-4d16-bf2a-3145a7a9a102",40,1053,-8385.53
"235e3a85-65c0-48f5-bda8-e918155f0a3f",75,79,3119.3
"ec177944-9592-4148-82d3-d04a0c8db6da",4,718,3810.36
"e52ffa4b-f755-4a98-9fbd-c971e6b68ff7",7,845,-1374.7
"29e59afa-39c9-4065-b2df-75b0ab5018c9",51,112,6543.26
"2bb2ffd8-81e0-43d6-a4a8-ed7238400a81",66,270,-7034.67
"66a21976-6a28-4664-8c36-d7a1736c8bce",76,585,1836.12
"25ab54b8-e201-4a9a-8d9e-ab05706eec7c",73,150,-8318.34
"5c00cfd7-ba28-4cf9-8a31-f28c250978c0",37,1000,2415.4
"6b112487-f907-49dc-b6b4-0bf4dffb1354",103,170,-9881.81
"3cf35ebb-3543-4a5e-9cb1-ba8fd2424265",80,307,-221.16
"7471c6b8-2710-4f6f-9ba8-f6a0b7f8252e",72,353,843.57
"8965fb00-c1ca-4d83-a851-53b20749d3bc",37,852,8998.07
"6279f07e-fd0a-4345-bf53-d3fc6afbb4f9",52,1318,5400.56
"30af5a61-d8d9-41a2-9958-2b97e4c415e9",20,1197,3339.35
"e8d3d430-64ae-4280-ac9d-cd6b21de9d18",64,72,-6960.78
"b2a8fb48-5ac8-440c-85f1-820f4c4b75d4",51,1274,-9165.76
"0cbd55ff-e4b8-483c-8dc3-09fb44191690",69,1019,4127.33
"5830fbdf-34b8-4a44-915d-3253d7f56458",32,894,-1548.66
"435ecc73-d4a1-4b1d-a2dc-cd37facff619",42,230,-6212.35
"100625e0-ce13-494b-9ca4-32d1dc47d514",23,67,-5778.56
"e7e3f658-f31b-4799-9318-2f5d037f82ed",17,342,6410.15
"d26553f5-d219-4ce9-a96d-aafd72922015",15,588,3613.17
"a1283efe-6303-423b-891f-30a7a80e59f6",8,171,4562.6
"b294da1b-981f-4c48-a8a6-44b9c15daa88",71,49,-7214.08
"a966150a-a24a-4784-927e-f6e7c1b0ca19",114,1317,-6623.29
"345f6190-e886-45d0-9de5-47857998b79b",29,594,-8727.0
"ae041a74-aec5-4a86-be23-43d78531968f",14,1068,-2543.8
"8b74df75-76eb-4089-a4c1-339e258d0032",101,598,4542.74
"99617dc0-55e0-4549-a02b-5b43d256d96b",24,231,5831.91
"86e1449e-7cd8-48fb-953e-42dc060b5e78",89,773,1734.34
"f326404a-2c9b-43ac-b06e-6584a3ea6180",90,1030,3502.93
"e0053daa-1b47-4f64-baa4-4b22d3ef4e67",53,1124,-6921.06
"8ecc4cac-409a-4816-a97a-8f33715569cb",100,1255,3621.88
"c5dc2a5b-16c3-4a6f-aefe-80058c33ec17",114,468,6962.35
"436aa357-f476-44a5-8bae-e96dfd962757",2,1070,6383.81
"fdeb3c97-4b34-4748-95a9-132dc6580941",92,863,-7227.49
"0e4c551f-2d81-4712-b371-9f904fc45ed0",18,1165,-8290.81
"8670eb5e-3081-4937-9412-6e1753a69c3b",39,1017,-9730.27
"d16a6650-8dd1-4b16-b538-3f95bc3feba4",115,294,-6793.53
"073e8ccc-e1f2-433c-a973-2c5c53895c04",75,359,1918.04
"32862e0f-eab4-4cd4-90b2-1fb2ced55aed",83,1163,5206.66
"39b8bcdd-bf36-42a4-b821-b020d3c2fd40",84,55,6945.69
"ab769f49-f3dc-4481-9b30-0b2d9fcd067b",97,476,-3369.32
"4afd93a4-bc76-439d-8b08-bd5365a309be",70,678,-9613.65
"1be44e3d-b033-4f74-84bd-4f8eca165593",103,690,-6172.23
"ff946a44-280c-4c1b-88d9-57d4c2bccf2a",100,1123,-9623.5
"0c2aa30b-b0c5-4e5f-8d3a-7baa8345a5fc",109,663,6691.78
"82f9351b-666c-49b9-aa65-f9760c7b2a98",76,1196,-804.09
"0bd16320-18ec-4f7d-ad9b-623acb512c05",1,62,1000.23
"250f2c4d-a6d9-4128-8a07-83b3dc92225b",115,504,-8587.16
"0f220fd3-f8d0-4f19-b051-89d371ba0e1a",47,29,5028.78
"e400ac2c-2eb1-42dc-93b6-531958be498f",98,579,-8536.39
"434bb0bc-6674-4187-8bfd-d78e923d2e92",7,892,206.69
"9d245e2d-93c3-44ae-9ed3-48aa2a50eee4",73,613,-4080.18
"81701400-8c55-4fbb-994b-e5cddcdb1721",33,490,3857.56
"77a31366-7275-4385-bd48-1134f62faecf",70,1109,4516.12
"346c42c1-fc7b-4731-9774-93deebcaf79d",104,1299,-5142.88
"f8304af3-7832-4f9f-a89e-bd118b883cb0",34,1011,-9736.07
"fa49c80e-b95b-46b6-8d86-371c01b6936c",115,619,-4281.55
"28c6eb2c-05df-4612-9c84-a2d7fe816b59",69,1287,8496.53
"be918acb-c328-4fb7-ae5e-a09d61f901ce",83,1124,-5498.01
"c9ee4ced-e40b-4a5d-87e7-a16500151da6",19,732,202.82
"2370a7e7-658a-43ee-87f2-ce24b3081dca",63,101,6632.6
"272284fc-f749-4364-88de-e891a0b2927f",72,1197,-8172.86
"ffe80ddb-f2ab-41f4-b3e2-3429b5d69024",64,277,-2470.92
"ceb86a74-2967-4277-a987-0610c1852cf7",42,548,7094.43
"52f764ae-8705-4f80-b9fb-7d5832428cee",2,1259,4782.99
"9e9ec958-3f79-42af-95de-1119e96057a9",107,1069,7471.76
"48ebd39f-e912-4042-84af-6e419fcc0c65",92,213,-8254.38
"9b20b756-f464-4bb8-bdbe-4fb87e2b5c40",71,934,8100.6
"b8f84ca6-8272-40ad-81ee-2791102f164c",101,1102,-3849.19
"3aac266d-f63c-4470-b89c-69313c8669f4",21,865,-4735.55
"0b381045-e7fb-4ab2-bab4-4ff6daec2e77",54,824,3083.96
"7025ffcc-4823-42da-b402-dc9505b540c4",94,1195,-2766.94
"a9a1addd-d177-415f-b207-a36a92eb3244",78,180,3771.92
"aad89f43-3add-4963-af8e-509278bef949",104,328,-3445.52
"d9db9b3c-de94-4654-838f-a0ac9b9dd60a",112,1135,6101.73
"9785eba8-9340-459c-9984-5701baa7df05",84,611,-1201.02
"6519e5ee-e536-46b7-bca5-f39b47682f67",62,570,223.12
"d807d5fe-18f1-4291-90b8-cbabb2260e15",66,102,6733.67
"8700858c-39ad-44a1-a52c-1fb14d3bee3e",21,1242,-5483.32
"2e122cc7-7178-4bb8-a58a-3b97676e97f9",115,212,7311.93
"d6525db6-ed39-4577-9028-801ed08548b7",100,88,-7250.39
"a77cd24a-63cb-464f-8e4d-3a2685be27d4",26,747,-7667.15
"8c5a17ed-df01-4a11-a051-7d1ca4019da3",95,89,4986.05
"30577bbf-6e8f-42d4-9b10-03127fee6c06",46,753,-8333.61
"4d4e542e-d489-46da-a52f-6130dbe40a5d",111,445,1281.15
"aac5fc79-ff5c-414b-9618-ee4794ab44f3",93,282,2023.14
"593cc41f-8a6c-4620-b36a-5cd60a504032",70,640,8715.83
"16907fe7-e3b7-4624-9a9a-f2ae5d130232",104,929,-8279.73
"f12023aa-1216-4cf2-b1f5-3f3e9a7643cb",115,1176,-5519.34
"8cda85b8-cadd-4551-b596-f18fcb8d2fa0",10,1091,-594.63
"1e9668c2-2b79-4dba-8c5e-424ae0b27a6f",98,815,6825.37
"e7dc70a9-6e6c-4e84-a863-940322a08bec",51,454,-7677.29
"aad3a12e-a4d9-4caa-a94e-ba80a99bba51",30,428,-6342.36
"99e025f4-58a2-4de4-a470-f8c7392c1192",104,683,6937.94
"8a5d3ff1-4831-4393-b2a4-7eae93148aa5",2,1218,-7816.04
"4ba034d3-66d5-460a-90dc-9e7c67d18a53",83,648,-8280.21
"3763deb1-1e55-49ef-bbb8-48d0962c6c18",5,354,-9587.73
"f3b46218-63c8-47ce-8fda-99f24c813311",31,1324,6650.35
"a9ed5a74-7e4d-4fd9-9ae2-3b202e4a4caa",92,542,-1512.0
"34a32b58-6a8a-4779-9403-fda7f9cef8f1",50,126,-285.17
"a1451de6-250b-4b3e-9bb7-e09554ef3dcb",50,1318,-9270.5
"ec06a1d9-08ca-496d-8471-f1b8fbe52f6c",100,1198,2782.11
"4f768478-15a7-4a82-aebc-3444bbef1d2a",22,333,-6126.67
"a9b4e742-c93a-416f-aa00-8dad9b4158b4",69,180,-6507.7
"f308dfc4-cf62-413d-bcaa-de693f519076",85,930,-416.52
"9678a013-f0ff-4254-88f3-3330eae88bb1",113,266,2108.33
"5bc11d25-a3a4-4cd8-ae16-1fd17c8aa6f7",82,1282,-6574.09
"5c74be39-ff77-41bc-8b32-7e61e5d60ed6",69,616,-6796.34
"d7b02a7d-811d-414f-a2b7-ccd4b307b809",115,31,-1961.1
"469b5a0a-6a2f-4453-85d5-6e2797b7a76d",97,877,-9135.6
"120f2ac7-0b15-435a-b54c-2a663bba967a",94,5,-8636.29
"850bd808-10d5-43da-bf12-d5d9c3766fb3",99,662,-5119.19
"9ad69ed9-2de0-4ab7-baa9-8c475d64a03c",45,499,8892.11
"a888fe60-9cd3-492f-bf78-94c3a75a6395",29,215,4500.63
"f6b78c8e-bded-40fb-af88-93d5ac8838dc",16,154,9358.03
"6174d0b1-ee6a-44f1-9d2a-b9499fdf63c7",88,731,-7819.32
"cccc714f-777d-47ef-abac-666dbbf3ca3b",95,1063,3048.96
"f3863377-9eb0-4eb7-b4ed-68bfabf2d4df",101,277,8759.82
"3ba896a3-4e60-4c20-be5f-d5aa7336462a",98,1136,-7154.32
"ff5547c6-b1b7-4284-8411-9b42e48a1de5",98,520,601.34
"302c3c21-9bfc-43c4-90e4-654cf39e87db",80,1157,773.55
"43c6e8ec-a522-4677-853e-663cd507b589",31,21,6578.0
"2c3a7415-c19c-4192-a1b5-e7e2fdb06e7a",83,1236,-5018.88
"00ba5ee9-3d16-447b-a1dd-cb679bf26898",108,66,2822.85
"5776518e-3c60-4460-9c02-04766ad22d74",76,1326,-4146.78
"96047c6b-8a25-4a9a-b8cd-aeeb928613ac",60,149,8370.68
"c8928193-66a4-4159-8ce9-c84bc3b31636",74,917,3886.91
"4bea2a2f-a45a-4856-9e2a-ea451412e9af",26,734,4953.51
"4938f7f7-2b49-4549-a655-94330482fe8d",37,940,4230.61
"e50f291d-de17-4c92-92f1-7f3ade645772",6,1305,1850.61
"a7ff7eb6-0147-484c-8710-5dceb1c6ee84",73,1095,-9214.02
"d0300c63-45cc-44fc-9150-1661531f486a",87,737,3687.36
"948047cd-cc00-4e0f-9c33-f0e42b31198a",65,149,-4258.75
"651dffa6-597e-457c-af69-50bab0bea109",10,1181,4540.68
"499d2082-211f-40fe-a2bd-7fb13eb48432",52,1060,5536.15
"8a26897a-ef2d-4c90-abc2-ae2631c6f848",33,1318,-9946.57
"63db7015-c043-4744-8894-2c0b4d9a4548",94,1183,8141.67
"b77bdab8-4721-4f5f-b518-9bc2dd054676",1,631,-3096.85
"3c7ed37a-097d-424d-bc7a-129a8dd55546",19,886,-1741.7
"186945a3-c056-4797-ae1c-84a21fe36e61",100,1213,-9259.91
"a7ed0f1f-022e-4b06-a1a3-defbf034ec7f",41,1274,5451.15
"785fb5fd-90a2-4b72-a208-1143b78d1588",8,354,-1430.72
"28046b66-89b3-4ac6-8505-cbdc165933e3",91,341,-5984.61
"20cddbf4-a644-4ec2-b160-9f5841b051fd",27,1261,1953.53
"662349b2-5e12-4f94-93b8-7f760085ae3f",38,1282,-8626.61
"a2d115f0-a0eb-4d64-9fec-8a1b9c1ba0fd",55,34,-74.46
"355fdbba-e839-4553-bc24-511bf399bcba",23,1079,2899.19
"1a0c5ad9-bf57-47d2-837d-ae83ef6d9396",32,1180,-1035.85
"6e03e910-6dd3-4608-8a10-b7155f5719b3",59,380,-8172.98
"516c41cc-2c17-4037-8706-3d4b044d215a",102,81,-8524.94
"f95975c6-93ad-4f0e-a0ed-ec05dee984fb",27,213,-6314.76
"0de6ca17-b2b1-4392-b45b-73960deb1c25",102,745,4396.28
"7d797660-ab93-4bc5-b526-35fc41fe576d",41,30,-8825.54
"484f8ff4-78a9-46c7-a6c4-8014fbe5dda9",100,236,3215.91
"73a4552e-e965-4528-9df0-d14cb400a096",3,333,-1861.26
"064ad5a1-8f51-4ceb-8c61-ef25d237e176",7,802,-2091.02
"1f2a7182-98ac-4818-b764-2c0a677be914",76,696,-2768.56
"e65d5e7e-9412-4b0b-b689-497c939d41c2",31,1237,616.47
"ced93f2e-5f80-47d9-997d-115a7c97b8f2",61,3,7857.88
"1ef9ae5d-ce2a-41c4-86ad-2a757f69847e",2,622,-1937.24
"8fd10ade-650d-45dc-8729-0f350044c57f",113,799,5544.03
"f04a3064-6fd9-4a8b-871b-9a3db336e4ab",25,100,9086.91
"57082bba-683d-4c0c-a361-649d482c760d",79,1040,-2533.07
"6391ac67-4526-4c04-98a0-ac4a6e428ccd",102,105,-8088.75
"4c7c8000-7764-4cc1-985d-98903fb6f568",102,906,-6696.85
"c48b551e-549b-410a-8b02-aab3068d1216",74,1281,8291.55
"68563217-b787-49ed-a19f-d773335f0b08",99,1269,5318.9
"8c5a1f75-4944-4d5e-9abc-6cbb67ee7e2f",104,612,-6828.0
"8b1db05c-4df2-4170-b09f-c52b6899b74d",112,246,-2469.12
"ab36ef88-45a1-4bfb-bfd5-0fc4b8fbf429",44,1179,28.22
"24f7f836-3692-4ca4-a816-b287d4e6b67b",70,256,3234.72
"455494c5-9493-4281-a79b-72d1899ae526",112,129,3564.96
"73ddd2f5-c3cd-4ef5-ae72-3d25aad04968",12,452,-2646.22
"3721318c-dc6e-4af7-8980-3adaad60c89c",25,862,5529.71
"0b102ec1-b1ad-4048-a04d-e066dc993ff6",54,1304,4674.04
"fbd31678-b132-44a1-9fa0-3cb8811d5160",22,1224,-4275.42
"31ec4e7c-d18b-4adb-9405-ad9bb7d3f99d",2,955,9902.41
"d364046c-dbd7-46e4-8dff-0aef030c4bda",83,405,6022.08
